timestamp,client_id,jobs_sent,avg_rtt,messages_per_vehicle
2025-06-04 14:09:58,Application_1,10,0.017,veh4:3; veh2:1; veh5:1; veh3:5
2025-06-04 14:09:58,Application_4,10,0.020,veh5:2; veh4:1; veh3:5; veh2:1; veh1:1
2025-06-04 14:09:58,Application_8,10,0.037,veh4:4; veh2:1; veh1:1; veh5:1; veh3:3
2025-06-04 14:09:58,Application_2,10,0.035,veh3:2; veh2:4; veh4:2; veh1:1; veh5:1
2025-06-04 14:09:58,Application_19,10,0.042,veh3:4; veh1:1; veh2:3; veh4:2
2025-06-04 14:09:58,Application_15,10,0.040,veh2:1; veh3:3; veh4:2; veh5:4
2025-06-04 14:09:58,Application_11,10,0.038,veh2:3; veh4:2; veh5:2; veh3:2; veh1:1
2025-06-04 14:09:58,Application_3,10,0.036,veh1:3; veh3:4; veh2:1; veh4:1; veh5:1
2025-06-04 14:09:58,Application_17,10,0.045,veh1:4; veh5:3; veh2:2; veh4:1
2025-06-04 14:09:58,Application_10,10,0.045,veh1:3; veh3:2; veh4:2; veh2:3
2025-06-04 14:09:58,Application_22,10,0.053,veh3:2; veh2:4; veh5:1; veh4:2; veh1:1
2025-06-04 14:09:58,Application_27,10,0.058,veh5:2; veh3:2; veh2:2; veh1:1; veh4:3
2025-06-04 14:09:58,Application_6,10,0.054,veh2:3; veh5:2; veh1:2; veh4:1; veh3:2
2025-06-04 14:09:58,Application_18,10,0.051,veh1:3; veh2:1; veh3:5; veh5:1
2025-06-04 14:09:58,Application_26,10,0.056,veh4:3; veh1:3; veh5:2; veh2:1; veh3:1
2025-06-04 14:09:58,Application_7,10,0.055,veh5:3; veh2:2; veh3:1; veh1:2; veh4:2
2025-06-04 14:09:58,Application_32,10,0.071,veh2:2; veh3:3; veh1:2; veh4:1; veh5:2
2025-06-04 14:09:58,Application_9,10,0.051,veh1:3; veh2:2; veh4:1; veh3:1; veh5:3
2025-06-04 14:09:58,Application_50,10,0.069,veh3:2; veh4:1; veh5:3; veh1:2; veh2:2
2025-06-04 14:09:58,Application_25,10,0.065,veh4:3; veh3:2; veh1:2; veh5:2; veh2:1
2025-06-04 14:09:58,Application_12,10,0.051,veh4:4; veh1:3; veh5:1; veh2:2
2025-06-04 14:09:58,Application_14,10,0.053,veh5:4; veh1:2; veh2:3; veh4:1
2025-06-04 14:09:58,Application_44,10,0.068,veh1:3; veh3:3; veh4:4
2025-06-04 14:09:58,Application_16,10,0.052,veh5:4; veh4:2; veh1:3; veh3:1
2025-06-04 14:09:58,Application_68,10,0.070,veh4:3; veh3:3; veh1:2; veh5:2
2025-06-04 14:09:58,Application_41,10,0.064,veh5:3; veh1:3; veh2:3; veh3:1
2025-06-04 14:09:58,Application_23,10,0.067,veh1:1; veh4:2; veh2:4; veh3:3
2025-06-04 14:09:58,Application_53,10,0.072,veh4:2; veh5:4; veh3:1; veh1:2; veh2:1
2025-06-04 14:09:58,Application_29,10,0.065,veh3:2; veh5:3; veh4:1; veh2:2; veh1:2
2025-06-04 14:09:58,Application_59,10,0.074,veh1:3; veh5:1; veh2:3; veh3:1; veh4:2
2025-06-04 14:09:58,Application_43,10,0.073,veh2:3; veh1:1; veh4:2; veh5:3; veh3:1
2025-06-04 14:09:58,Application_60,10,0.075,veh5:3; veh2:3; veh4:2; veh1:1; veh3:1
2025-06-04 14:09:58,Application_47,10,0.072,veh3:4; veh1:4; veh4:2
2025-06-04 14:09:58,Application_38,10,0.064,veh4:3; veh2:2; veh5:2; veh1:1; veh3:2
2025-06-04 14:09:58,Application_28,10,0.068,veh2:2; veh1:1; veh3:4; veh5:3
2025-06-04 14:09:58,Application_39,10,0.068,veh4:3; veh1:3; veh5:3; veh2:1
2025-06-04 14:09:58,Application_78,10,0.084,veh5:2; veh1:2; veh2:3; veh3:3
2025-06-04 14:09:58,Application_84,10,0.072,veh1:4; veh3:2; veh2:2; veh5:1; veh4:1
2025-06-04 14:09:58,Application_99,10,0.078,veh4:2; veh3:3; veh5:2; veh2:2; veh1:1
2025-06-04 14:09:58,Application_96,10,0.074,veh2:1; veh1:4; veh4:3; veh5:2
2025-06-04 14:09:58,Application_100,10,0.070,veh3:2; veh4:2; veh2:2; veh5:3; veh1:1
2025-06-04 14:09:58,Application_81,10,0.076,veh5:3; veh4:2; veh2:2; veh3:1; veh1:2
2025-06-04 14:09:58,Application_70,10,0.076,veh3:3; veh2:2; veh1:4; veh4:1
2025-06-04 14:09:58,Application_83,10,0.074,veh3:1; veh5:2; veh2:4; veh1:2; veh4:1
2025-06-04 14:09:58,Application_33,10,0.061,veh2:3; veh5:4; veh1:2; veh4:1
2025-06-04 14:09:58,Application_40,10,0.071,veh1:3; veh4:3; veh5:1; veh2:1; veh3:2
2025-06-04 14:09:58,Application_30,10,0.072,veh1:4; veh3:2; veh5:2; veh4:2
2025-06-04 14:09:58,Application_24,10,0.058,veh2:2; veh3:2; veh1:3; veh5:2; veh4:1
2025-06-04 14:09:58,Application_51,10,0.077,veh5:4; veh1:1; veh4:2; veh2:2; veh3:1
2025-06-04 14:09:58,Application_34,10,0.073,veh1:3; veh3:2; veh4:2; veh2:1; veh5:2
2025-06-04 14:09:58,Application_42,10,0.069,veh5:4; veh4:1; veh3:3; veh1:2
2025-06-04 14:09:58,Application_52,10,0.077,veh2:2; veh4:4; veh3:2; veh5:1; veh1:1
2025-06-04 14:09:58,Application_55,10,0.078,veh2:2; veh5:4; veh4:3; veh1:1
2025-06-04 14:09:58,Application_31,10,0.068,veh2:1; veh1:6; veh5:1; veh4:2
2025-06-04 14:09:58,Application_48,10,0.074,veh3:2; veh2:3; veh4:1; veh5:3; veh1:1
2025-06-04 14:09:58,Application_46,10,0.077,veh1:1; veh5:4; veh2:2; veh4:1; veh3:2
2025-06-04 14:09:58,Application_21,10,0.077,veh1:6; veh2:3; veh4:1
2025-06-04 14:09:58,Application_20,10,0.071,veh3:3; veh4:4; veh5:1; veh1:2
2025-06-04 14:09:58,Application_5,10,0.043,veh3:5; veh4:1; veh2:3; veh1:1
2025-06-04 14:09:58,Application_57,10,0.083,veh4:3; veh3:3; veh1:2; veh5:2
2025-06-04 14:09:58,Application_56,10,0.077,veh3:3; veh4:3; veh2:2; veh1:1; veh5:1
2025-06-04 14:09:58,Application_45,10,0.084,veh3:5; veh4:2; veh1:3
2025-06-04 14:09:58,Application_61,10,0.082,veh5:4; veh2:3; veh1:2; veh4:1
2025-06-04 14:09:58,Application_49,10,0.086,veh4:4; veh3:2; veh2:3; veh1:1
2025-06-04 14:09:58,Application_73,10,0.086,veh2:2; veh3:2; veh4:3; veh1:3
2025-06-04 14:09:58,Application_72,10,0.080,veh3:3; veh1:2; veh2:1; veh4:2; veh5:2
2025-06-04 14:09:58,Application_35,10,0.076,veh4:3; veh5:1; veh2:3; veh3:3
2025-06-04 14:09:58,Application_67,10,0.085,veh1:4; veh3:3; veh5:2; veh4:1
2025-06-04 14:09:58,Application_75,10,0.084,veh4:1; veh3:3; veh1:1; veh5:4; veh2:1
2025-06-04 14:09:58,Application_66,10,0.080,veh1:3; veh4:2; veh2:1; veh5:3; veh3:1
2025-06-04 14:09:58,Application_13,10,0.066,veh1:1; veh2:2; veh3:3; veh4:3; veh5:1
2025-06-04 14:09:58,Application_74,10,0.086,veh1:3; veh5:2; veh4:2; veh3:2; veh2:1
2025-06-04 14:09:58,Application_62,10,0.083,veh3:3; veh2:3; veh5:1; veh4:2; veh1:1
2025-06-04 14:09:58,Application_69,10,0.080,veh2:4; veh5:2; veh1:2; veh4:2
2025-06-04 14:09:58,Application_82,10,0.087,veh5:3; veh2:2; veh4:2; veh3:2; veh1:1
2025-06-04 14:09:58,Application_54,10,0.085,veh1:2; veh2:3; veh4:2; veh3:1; veh5:2
2025-06-04 14:09:58,Application_37,10,0.085,veh5:5; veh4:1; veh2:1; veh3:2; veh1:1
2025-06-04 14:09:58,Application_85,10,0.079,veh4:5; veh3:2; veh5:2; veh1:1
2025-06-04 14:09:58,Application_80,10,0.082,veh2:2; veh4:3; veh1:3; veh5:2
2025-06-04 14:09:58,Application_63,10,0.085,veh5:3; veh1:3; veh3:2; veh2:2
2025-06-04 14:09:58,Application_58,10,0.087,veh3:3; veh5:2; veh1:2; veh2:2; veh4:1
2025-06-04 14:09:58,Application_77,10,0.085,veh2:4; veh5:1; veh4:3; veh3:2
2025-06-04 14:09:58,Application_65,10,0.082,veh4:2; veh3:3; veh2:2; veh5:1; veh1:2
2025-06-04 14:09:58,Application_94,10,0.076,veh5:2; veh2:4; veh3:1; veh1:2; veh4:1
2025-06-04 14:09:58,Application_93,10,0.078,veh5:2; veh1:1; veh2:3; veh4:1; veh3:3
2025-06-04 14:09:58,Application_87,10,0.079,veh5:3; veh4:2; veh3:2; veh1:2; veh2:1
2025-06-04 14:09:58,Application_95,10,0.077,veh3:4; veh4:3; veh2:2; veh1:1
2025-06-04 14:09:58,Application_71,10,0.082,veh1:4; veh2:3; veh3:2; veh4:1
2025-06-04 14:09:58,Application_92,10,0.078,veh1:3; veh3:3; veh5:3; veh4:1
2025-06-04 14:09:58,Application_90,10,0.077,veh4:1; veh1:2; veh2:3; veh5:4
2025-06-04 14:09:58,Application_36,10,0.081,veh5:2; veh2:1; veh3:1; veh4:2; veh1:4
2025-06-04 14:09:58,Application_79,10,0.078,veh4:4; veh1:2; veh2:3; veh5:1
2025-06-04 14:09:58,Application_88,10,0.077,veh2:7; veh5:1; veh4:1; veh1:1
2025-06-04 14:09:58,Application_89,10,0.072,veh2:7; veh4:1; veh3:1; veh1:1
2025-06-04 14:09:58,Application_64,10,0.084,veh1:3; veh4:4; veh2:2; veh3:1
2025-06-04 14:09:58,Application_91,10,0.073,veh1:1; veh4:5; veh5:2; veh3:1; veh2:1
2025-06-04 14:09:58,Application_98,10,0.074,veh1:3; veh3:4; veh5:3
2025-06-04 14:09:58,Application_86,10,0.078,veh4:5; veh5:3; veh1:1; veh2:1
2025-06-04 14:09:58,Application_76,10,0.076,veh3:2; veh5:3; veh4:2; veh2:2; veh1:1
2025-06-04 14:09:58,Application_97,10,0.071,veh5:1; veh2:5; veh3:2; veh1:1; veh4:1
